 MRK M_P SD_P M_XtX SD_XtX XtXst log10(1/pval)
    1140   0.89745796   0.02046776  93.32255184  12.41641998 108.33428344   0.27172969
    1141   0.06421431   0.00919786  99.73967518  12.10872092 131.77067010   1.43723277
    1142   0.21723670   0.04463898  93.50604132  11.95449258 115.46082897   0.55821125
    1143   0.18478949   0.06508590 105.76663974  12.72052481  93.09939263   0.18633842
    1144   0.25775294   0.10477210  96.41630253  11.58615104  79.77975924   0.86692257
    1145   0.12480268   0.02341126  98.13977031  13.75477843  79.10658993   0.91408306
    1146   0.06731083   0.01823860 100.07716389  14.95550447  64.70700839   2.32030884
    1147   0.04837256   0.01017806  98.59304455  13.84999283 101.01527888   0.04309496
    1148   0.23209879   0.07051972 103.09845695  12.81401696  69.09987967   1.80136565
    1149   0.32925737   0.06159653 115.02471693  10.29272755 124.31818375   0.99868842
    1150   0.09002954   0.01726082  98.04144118  14.06777321  77.38685869   1.04112001
    1151   0.15307644   0.03626799 101.15417462  12.90564797  85.33856386   0.52830253
    1152   0.40886231   0.06213080 111.65120628   7.67460169 130.92877712   1.38473337
    1153   0.08305390   0.01578985 100.53928183  12.97891964 121.23890811   0.83528803
    1154   0.45480953   0.10436746  80.04443344   7.15312008 105.79464459   0.18481223
    1155   0.08532074   0.02561939  95.36094439  13.49024945 101.17382282   0.04733949
    1156   0.05854189   0.01812697  99.99626536  14.79204903  83.86679360   0.60956927
    1157   0.07444045   0.01224552  99.88075702  13.74961253 104.53763925   0.14477390
    1158   0.08354933   0.01513546 102.39832115  13.74334896 110.37895526   0.34754059
    1159   0.19617903   0.03966110  99.91595759  13.03586277  82.09136415   0.71544330
    1160   0.68054624   0.10001148  76.19830969  10.04446186  91.32780104   0.25261868
    1161   0.33397187   0.06468989  99.76702175  13.47233309 128.90650628   1.26165732
    1162   0.15258553   0.04977787 103.08305588  13.71182002  92.49968339   0.20805807
    1163   0.06911985   0.01180074 101.80107114  14.36150920 117.59450022   0.65595508
    1164   0.02081242   0.00590264  97.27576110  13.82215154  82.94624733   0.66336641
    1165   0.57184916   0.07721641 101.36887972   6.56452683 135.46391386   1.67610266
    1166   0.11303188   0.02116133  97.53834834  14.38066849 108.95751389   0.29428778
    1167   0.47040218   0.09241623 100.18334923   9.30827677 112.72363593   0.44082688
    1168   0.17365575   0.04071199 106.66296375  13.49511410 107.94240966   0.25779311
    1169   0.23691072   0.06284994 101.49589580  13.26572965  68.74653089   1.83985890
    1170   0.07902286   0.01843992  97.88002488  14.28309357  84.71443480   0.56206568
    1171   0.15285967   0.05857397 101.15301941  13.43898526  73.50638605   1.36476405
    1172   0.03567655   0.00593897  93.98973302  12.79436845 104.15324759   0.13292475
    1173   0.15955857   0.03719423 104.45012757  13.61053516  93.50737820   0.17197115
    1174   0.27320937   0.07049146 100.64957506  11.86692262  71.34575130   1.56906873
    1175   0.07410110   0.01564987 101.35461021  13.72878499  80.69148369   0.80527350
    1176   0.12621612   0.03073911  98.94308899  13.65452956  88.52155163   0.37134921
    1177   0.09185481   0.01648393  99.31404992  13.79859029  83.81497621   0.61253585
    1178   0.09969498   0.02170033 102.47924837  14.11619753 106.86427938   0.22043836
    1179   0.07755074   0.01399600 103.50347611  13.20242465  96.13423094   0.08704902
    1180   0.15509881   0.03013055 100.44422409  12.30792993  66.72476687   2.07079521
    1181   0.04627483   0.00861686  99.77153635  14.41157265  77.83184604   1.00732631
    1182   0.11525282   0.01975513  98.47466278  13.63834319 112.07862839   0.41449168
    1183   0.34194122   0.07239081  93.07637380   9.80946860 123.65137575   0.96239835
    1184   0.19506812   0.03426335  89.31350470  12.69664614 118.61471811   0.70459664
    1185   0.16158253   0.02781676 102.23004360  13.22194396 134.46186185   1.60993078
    1186   0.12331866   0.04279717  98.23591821  13.40663872  99.50322088   0.00417691
    1187   0.38061362   0.06860352 112.70748872  11.21640759  92.79077175   0.19742565
    1188   0.01085181   0.00294287  98.98888129  14.14418871  82.41284447   0.69561679
    1189   0.13646689   0.06022081 103.89196796  14.39420989  86.77378314   0.45444884
    1190   0.02029386   0.00366408  97.85652781  12.96234581  96.98635103   0.06218737
    1191   0.15323320   0.03373483 101.16930847  12.74935661  91.43598302   0.24838531
    1192   0.08552073   0.01880443  98.93104070  13.86132351  74.88692908   1.24348473
    1193   0.35294529   0.11934741 113.98375902  11.69135968  73.31008757   1.38258298
    1194   0.06028265   0.01423640 101.02738455  14.30177790  95.45897292   0.10766189
    1195   0.07054341   0.01504074  94.94456094  14.20333646 101.42264460   0.05406380
    1196   0.04574153   0.00911895  96.20375828  14.54487750  91.16101842   0.25919367
    1197   0.17620548   0.03408182  94.80518344  13.09590726 122.50588225   0.90122138
    1198   0.06697141   0.01745977 102.16943157  14.15397711  89.11486892   0.34477632
    1199   0.24782104   0.06530318 110.08199408  12.44238210  65.29240542   2.24588613
    1200   0.31904533   0.07236642  84.47659840  10.88174235 111.23922020   0.38098271
    1201   0.09778786   0.01894920 103.46355179  13.45098222 103.41773478   0.11076707
    1202   0.14278275   0.02444114 109.40527798  13.09534759 136.43778019   1.74136874
    1203   0.34290916   0.07621538  86.01413562  10.60453965 115.18166825   0.54582509
    1204   0.07538737   0.01511450  98.25796510  14.59429265  96.72170853   0.06977348
    1205   0.13399886   0.03695758 101.48648498  12.55818983  91.23615528   0.25622429
    1206   0.04101859   0.00808592  98.30656452  14.34534849  97.65619925   0.04351930
    1207   0.34752450   0.07963173 111.87780596   9.52089810  88.33384069   0.37992599
    1208   0.06375574   0.01047520  98.46041048  13.03424864 119.50381636   0.74798126
    1209   0.34488366   0.07702593  83.00139192  10.55293681 108.19395595   0.26671711
    1210   0.02121771   0.00707062  99.79330899  14.28471912  84.06396455   0.59834751
    1211   0.09850500   0.01676155 104.23094670  14.01220178  79.24786113   0.90406856
    1212   0.04371802   0.00793949  95.69447417  13.74696962  87.02263120   0.44216713
    1213   0.02270764   0.00525982  99.64791191  14.62845516  77.85797520   1.00536226
    1214   0.10971117   0.02852073  95.51117404  13.41219604  85.13967985   0.53895116
    1215   0.42409171   0.05311913 133.23516712   4.51870403 178.86486011   5.36674261
    1216   0.05785073   0.01783389  99.44495897  13.69086104  61.33339935   2.78360707
    1217   0.04740047   0.00710555  95.23225139  13.62440933 121.50164918   0.84881065
    1218   0.18021974   0.04613938 107.20381005  13.50831058  81.15704018   0.77475931
    1219   0.18109423   0.03033751  93.41319048  12.36266443 123.43207010   0.95057168
    1220   0.12983827   0.03203641 102.16468672  14.61304832  81.91635237   0.72636116
    1221   0.23052681   0.06890366 103.08387280  14.64222759  52.18655353   4.38470600
    1222   0.11534508   0.02277093  99.24650801  13.55181047  81.45221108   0.75574511
    1223   0.26206107   0.06619415 102.55654060  12.43029644  78.79827330   0.93615799
    1224   0.78692541   0.04560153  82.07072682  11.58831881 105.54042111   0.17655523
    1225   0.19346603   0.04520806  94.18787608  13.72958862  96.43820593   0.07803479
    1226   0.19396398   0.04743681 105.17491144  13.98800337  79.12119355   0.91304493
    1227   0.12558499   0.02671098  99.46168867  13.15767043  88.14260519   0.38874867
    1228   0.05613700   0.01400287 100.59547042  13.61757675  86.51764700   0.46724976
    1229   0.09219782   0.02125503  97.71842261  14.02119925  94.33778740   0.14372801
    1230   0.53955165   0.09257139  85.56298020   6.03616343 113.35712530   0.46718614
    1231   0.03378332   0.00635331 100.44226157  13.79571464  93.85485005   0.15999159
    1232   0.13867721   0.02264228  99.07318941  12.67724662 128.70124107   1.24940657
    1233   0.19416260   0.05752997 108.39901675  14.68149508  98.03291507   0.03335080
    1234   0.26349252   0.05062461 106.68715038  12.90118700 101.95749341   0.06877842
    1235   0.11128760   0.03291470 104.58601034  13.32246523  84.97599068   0.54779256
    1236   0.23416675   0.07701999 113.94670194  13.66097813 120.17444167   0.78131373
    1237   0.05436698   0.01189036  96.60596730  13.60031571  90.25529812   0.29594066
    1238   0.05311098   0.00942416  98.69941455  12.25794190 107.47889429   0.24155566
    1239   0.16275049   0.03383405  98.82356461  13.06804428  85.82582994   0.50264410
    1240   0.13163962   0.02855140 102.81501792  14.53475104  96.89983492   0.06465413
    1241   0.38298925   0.06905047 100.41046567   7.55005493 132.84507643   1.50529385
    1242   0.41148435   0.05189693 141.27634965   5.38314233 190.97854772   6.63216917
    1243   0.17377589   0.02990224 104.63517600  12.32700487 137.28513903   1.79891513
    1244   0.27142142   0.04908496 102.02067932  10.70271020 128.21600406   1.22062520
    1245   0.39310388   0.10053231 102.69286037  11.99021204 103.95874481   0.12699949
    1246   0.05187283   0.01239288 100.88876900  14.27435548 100.52183683   0.03008395
    1247   0.10308333   0.02076430 100.67403620  14.05624879  83.45153139   0.63354892
    1248   0.09374011   0.01767093  98.07580550  12.87989660 107.31255430   0.23579391
    1249   0.05335866   0.01130428  97.60524722  14.23068964 111.72102515   0.40011049
    1250   0.66843870   0.07231685  91.92711730   8.89271210 123.19794279   0.93800532
    1251   0.05790362   0.01111803 100.61845141  13.65694649  95.31992858   0.11200855
    1252   0.48102351   0.08573755  99.26289650  12.97975172 117.53687008   0.65324399
    1253   0.12453992   0.02003290 100.79967349  12.75386852 126.53235228   1.12272539
    1254   0.90387722   0.01623589  91.68046426  12.29867149 118.14550929   0.68207387
    1255   0.06313196   0.01656635 101.10410344  14.43066786  79.01773226   0.92041426
    1256   0.05436076   0.01292423  98.18916825  14.07006152  74.93031765   1.23978578
    1257   0.13635455   0.04191172  99.09144775  11.90337337  94.46862222   0.13939841
    1258   0.48443115   0.06794091 112.68198386   5.60679821 152.18863418   2.91966926
    1259   0.11784140   0.02830920 107.17596666  13.15698437  99.37743616   0.00106642
    1260   0.14244138   0.02187678  99.92530600  13.15836234 130.07640626   1.33233305
    1261   0.17800663   0.02781375 110.65401735  12.83703804 119.38954509   0.74235363
    1262   0.15022490   0.02580997  96.72146641  12.08688855 118.62396760   0.70504322
    1263   0.12095284   0.02317768 104.60086190  12.90821402  80.31719350   0.83027661
    1264   0.04422108   0.01131739 100.91610483  14.05931027  91.11051640   0.26119624
    1265   0.31455238   0.05950467  96.94175559   9.54873981 129.56795620   1.30143887
    1266   0.10472453   0.02156470  99.73475781  13.85566926  83.21110775   0.64764848
    1267   0.44858589   0.06432153 111.83691819   5.25173018 150.02273842   2.74465076
    1268   0.14495709   0.03656818  98.40234989  13.41498671 116.77222698   0.61764514
    1269   0.06589177   0.02379086 101.73757736  14.87635483  70.27301021   1.67740306
    1270   0.12713739   0.05082464  96.89527657  12.49148549  89.82985029   0.31381964
    1271   0.11959864   0.03044224 103.60785461  14.14417397  74.78486758   1.25221234
    1272   0.06050957   0.00951425 101.16729564  14.27724010 114.29417659   0.50707082
    1273   0.14810873   0.04375640 107.74908235  14.54120236 107.83386872   0.25396679
    1274   0.11969296   0.02246898 102.36696426  12.58259182 100.50152997   0.02955496
    1275   0.29602798   0.08771880 110.32629887  11.62616820  79.73263637   0.87017801
    1276   0.11955488   0.02464121 101.83537453  14.08977975 102.37818830   0.08060263
    1277   0.52671790   0.08483875  92.49673626   6.08678808 122.79880103   0.91672440
    1278   0.15884039   0.03104872 107.61732189  12.79151784  84.07015322   0.59799699
    1279   0.12541570   0.03020077  96.41158585  12.50727787  95.53229427   0.10538396
    1280   0.16347796   0.02875406  98.13435653  14.04538774 129.12192991   1.27456256
    1281   0.07743069   0.01428598 105.08969465  14.67743722 103.48182841   0.11267103
    1282   0.12781103   0.02586930  92.06162395  13.02627117  97.96560059   0.03515057
    1283   0.14618680   0.02465299 100.45221000  13.32771249 130.48128362   1.35712845
    1284   0.28743999   0.11781228 107.78384636  13.92340451  72.49983520   1.45768490
    1285   0.14681688   0.03936251 106.92099521  12.99060323  85.19874449   0.53577802
    1286   0.13839497   0.02427756  95.55275390  12.32989721 118.85084260   0.71602859
    1287   0.41202268   0.07659648  99.46178777   7.24018819 130.91273027   1.38373986
    1288   0.22826922   0.04116386 102.37566388  12.22660294 133.40494717   1.54122838
    1289   0.79684127   0.03858452 101.85850095  12.31015869 133.90281431   1.57345061
    1290   0.14385663   0.03290634  95.87187626  13.61316495 107.53558273   0.24352714
    1291   0.35749388   0.05331149 110.76145291   7.12097805 148.90799494   2.65611317
    1292   0.04894938   0.01202208 101.74540539  13.47927176  92.90018592   0.19347319
    1293   0.11479884   0.02271399  98.80221127  13.56376209 115.47725468   0.55894296
    1294   0.25574578   0.05833122 106.23672773  13.27377085  82.41426732   0.69552970
    1295   0.80051613   0.04038760  94.93080442  12.52167186 122.14298946   0.88214976
    1296   0.12208567   0.02370853 101.94853342  13.26884150  90.88593599   0.27016745
    1297   0.06209851   0.01110934  99.88860976  13.43488621  98.00081363   0.03420816
    1298   0.33284221   0.07792821  84.12898084  10.80607685 111.71404619   0.39983139
    1299   0.03845056   0.01064862  98.62604398  13.79551223  75.70760094   1.17465827
    1300   0.05604096   0.01291884  97.21207974  13.63648293  83.86930212   0.60942584
    1301   0.28248586   0.06610717 109.79656095  12.24409275 102.85783827   0.09435301
    1302   0.22522437   0.05598409 114.21547690  12.80395866  84.64103359   0.56610355
    1303   0.11194294   0.02227353 102.71933344  13.61565906  90.11583145   0.30175757
    1304   0.11596263   0.02357284 104.70273723  13.24437761 119.29613388   0.73776461
    1305   0.36351055   0.08238298 114.11506127   9.65744144  93.44540037   0.17413263
    1306   0.24329454   0.06860054 101.89230721  12.09179701 121.36302634   0.84166624
    1307   0.03169487   0.00725986  97.27870617  14.05864704 107.09206241   0.22820969
    1308   0.11131088   0.01832701  94.49303993  13.35531915 119.17536168   0.73184649
    1309   0.15514821   0.02751390  98.26578769  13.17525600 126.68214639   1.13131107
    1310   0.08008892   0.01571946 100.24083252  13.31210518 101.76023878   0.06331019
    1311   0.09002439   0.01869067  99.37354132  12.90698268 100.64644229   0.03334107
    1312   0.23464127   0.04372288 101.45383725  10.90441250 134.54799425   1.61557921
    1313   0.22732058   0.04890940 112.09150672  11.82040611  94.96015673   0.12341978
    1314   0.17165879   0.06188578 103.98688921  13.37599551  62.37514367   2.63407843
    1315   0.06044284   0.01293882  95.49419961  15.07873399  96.24768681   0.08366550
    1316   0.07166689   0.01208401  94.66200340  13.98324405 119.39929743   0.74283332
    1317   0.30106043   0.08744540  76.52435539  12.69438048  97.97528195   0.03489126
    1318   0.07422877   0.01287831  98.02141970  13.52053902  88.23901967   0.38428983
    1319   0.53151619   0.05252815 151.09721602   3.93278844 203.67387858   8.04504185
    1320   0.04362266   0.01077236 100.38497114  15.49905315  88.56699239   0.36928530
    1321   0.86113825   0.02851324  95.25712618  13.14790699 107.55600999   0.24423853
    1322   0.47940805   0.06570045 118.21414452   4.96457866 157.59037229   3.37285090
    1323   0.27971907   0.05213004 105.73259653  11.03932961 137.97542481   1.84631124
    1324   0.40494265   0.06020339 112.74007012   5.55958289 150.14746589   2.75462277
    1325   0.04994107   0.00950185  99.32014430  13.51419652  79.42395105   0.89167346
    1326   0.46146464   0.09416337  82.94375214   7.61058583 107.17955751   0.23121200
    1327   0.05032925   0.00958777 100.44846993  14.02905746 105.72303956   0.18247838
    1328   0.04632306   0.01117635 101.05283970  14.25156423  91.08177967   0.26233816
    1329   0.14979623   0.03401446  95.10868896  12.87267591 118.09716796   0.67976811
    1330   0.03385976   0.00813256  98.67345442  14.23707039  87.90974681   0.39960803
    1331   0.39650963   0.07973487 100.73557694  10.81339964  84.66758123   0.56464149
    1332   0.07707663   0.01961675 100.47624382  13.94002594 107.79840922   0.25271994
    1333   0.04171082   0.00871289  96.79682773  13.28275041 102.56056007   0.08579697
    1334   0.27454890   0.06879928 108.91245386  12.13631122 128.80007310   1.25529952
    1335   0.19807006   0.07703358  97.79079088  11.84017806  95.09451128   0.11913045
    1336   0.21073094   0.04309730  96.46144753  13.28346584 120.75933292   0.81080954
    1337   0.14223964   0.03332071  99.34514330  13.27328139  94.62198753   0.13436433
    1338   0.15568899   0.05366937  98.18353896  13.28210160  71.47499538   1.55633220
    1339   0.12301345   0.02252442  98.28105472  12.94074189 122.01817797   0.87562491
    1340   0.18869891   0.03594582 100.68513336  13.18877462  95.98994036   0.09138506
    1341   0.01499623   0.00269034  97.88847900  14.33188908 102.84527243   0.09398912
    1342   0.37444459   0.06381329  98.86481477   7.54926111 133.88689433   1.57241638
    1343   0.20438499   0.05299198 103.96107713  13.34518528  91.25214578   0.25559390
    1344   0.69543534   0.09205124  75.48265854  11.21660010  87.77566658   0.40591922
    1345   0.04427692   0.00970829 101.21439850  14.22861376  91.93409866   0.22920953
    1346   0.30564540   0.08242651  76.82701174  11.13146566 100.95040185   0.04136707
    1347   0.05518212   0.00969891 100.41428306  12.99854397  86.89364847   0.44851399
    1348   0.15980473   0.02590258  96.67205320  11.56015032 129.10875360   1.27377180
    1349   0.09151151   0.01828567  99.03616438  13.18890723 110.49348956   0.35194038
    1350   0.27472934   0.05362679 123.79240961  10.62238254 111.48859185   0.39084722
    1351   0.20884933   0.06003356 106.50880786  15.87890070  74.39665543   1.28575413
    1352   0.12087630   0.02120512  98.35539678  13.34954393 121.46385260   0.84686049
    1353   0.14708742   0.02636268  95.21502816  12.85263620 116.48461395   0.60443458
    1354   0.18408155   0.04057432  95.24012335  12.54255285 116.61919186   0.61060373
    1355   0.05318419   0.00892510  97.62519289  13.65217072 121.36397283   0.84171494
    1356   0.08253501   0.01659674 100.88544462  12.58401737  61.05791430   2.82415597
    1357   0.06174130   0.01306839  99.35191373  14.76053174 101.50295130   0.05625048
    1358   0.06916208   0.01440140  95.42613840  13.11404254 107.48449158   0.24175014
    1359   0.07576070   0.01447316  94.83724882  13.51488906 114.51720424   0.51672044
    1360   0.50650712   0.06973537 111.39474693   7.59198860 144.41173450   2.30994181
    1361   0.44671567   0.07101960 109.82181443   5.75738062 149.13383194   2.67396454
    1362   0.09611205   0.02773102  96.12876624  14.10673081  65.93143280   2.16655911
    1363   0.04976324   0.01123354  97.53141077  13.54453033  91.48170918   0.24660338
    1364   0.23967266   0.04466178 102.96225246  11.87767422 134.69666295   1.62534618
    1365   0.06025110   0.01593845  99.14130959  14.56621302  80.12777956   0.84309138
    1366   0.06293288   0.01325784  99.10484895  13.26962348 103.37763531   0.10957849
    1367   0.10149829   0.04330845  99.17460339  13.15459919  93.51022529   0.17187204
    1368   0.30666543   0.05836472  97.55697934  10.01629562 130.70195741   1.37071521
    1369   0.81411936   0.03720918  85.46335833  11.79337249 115.42492710   0.55661307
    1370   0.89843778   0.01994136  85.85684430  13.43570042 110.21452167   0.34125232
    1371   0.48781340   0.08164662  97.03155884   8.19072776 127.20167072   1.16127737
    1372   0.32482095   0.06314852 117.46898090  11.58873188  83.90710955   0.60726618
    1373   0.07425906   0.01932310  98.50065501  13.17890280  97.04239057   0.06059641
    1374   0.11795962   0.04654953  98.91515606  13.93626096  78.00031532   0.99470223
    1375   0.07168335   0.01389406 100.75490259  13.23643065  85.31233247   0.52970114
    1376   0.18784562   0.03135466 103.58041123  11.26804203 136.04508648   1.71493872
    1377   0.05487204   0.01674414  98.56631334  14.24357446  70.78365959   1.62524600
    1378   0.22608371   0.07034214 101.34355288  13.43690249  74.68053637   1.26117291
    1379   0.03578427   0.00713709  96.65364451  13.00631712  93.44089302   0.17429012
    1380   0.48774352   0.07537086 102.87637479   5.09675715 137.48797298   1.81279405
    1381   0.04654351   0.01036100  98.28189171  13.39179010  82.82319312   0.67073549
    1382   0.18295427   0.03957889 102.06938820  14.59675363  84.79755958   0.55751007
    1383   0.51136477   0.08555627  93.26462257   5.08231535 124.88711109   1.03004303
    1384   0.09583132   0.03002063 102.07444365  12.70803340  86.69560494   0.45833873
    1385   0.27912845   0.04787215 116.95188565  10.11910737 158.21878028   3.42707247
    1386   0.24624911   0.07238527 101.95279368  14.40433672  98.01582146   0.03380712
    1387   0.16416595   0.02916746  98.99011489  12.48441149 120.37702550   0.79148527
    1388   0.11708527   0.02442985  97.55767365  14.22807794  55.30439249   3.77569766
    1389   0.08942862   0.02503680 100.39579479  13.53246397 104.74335888   0.15119125
    1390   0.05023838   0.00924138  95.39196551  13.64331127  84.38726070   0.58017378
    1391   0.34929987   0.05714276 111.70288144   8.44485024 150.10473345   2.75120481
    1392   0.08406002   0.01537784  96.70534100  13.69992259 113.64659347   0.47939338
    1393   0.08806571   0.02055339 105.34766089  12.66050712  87.28381621   0.42943944
    1394   0.06627027   0.01464786  98.68818522  13.75729634 101.03108720   0.04351678
    1395   0.22995869   0.03718614  99.96103038  11.08200889 133.23403663   1.53022490
    1396   0.02182943   0.00392821  98.29225399  13.89288708  82.43125431   0.69449032
    1397   0.13265117   0.03096024 109.23663178  14.52724841 103.03437194   0.09948606
    1398   0.34466436   0.09842300 104.60297969  11.71957581  64.21762171   2.38383677
    1399   0.32076685   0.06075917 102.56885747  10.96100603 136.28349324   1.73096644
    1400   0.18805445   0.03550208  98.01397645  13.19935352 129.06582496   1.27119677
    1401   0.21115478   0.03814816 101.68403084  12.60028147  85.73961063   0.50713997
    1402   0.21259284   0.09209327 100.91377103  12.83603225  64.99227750   2.28383040
    1403   0.07175350   0.01447215 101.68049260  14.37332894 108.91858530   0.29286461
    1404   0.11691635   0.02214982 101.32933232  14.04386007 132.19919880   1.46423686
    1405   0.16167665   0.03347354  99.89581746  14.06994246  63.93902549   2.42054319
    1406   0.51088073   0.06081789 143.01527305   4.49979584 196.82930954   7.27291371
    1407   0.22012825   0.04607435  95.66390995  12.95498890 103.87813045   0.12455755
    1408   0.04147259   0.00997774 100.77208660  13.92318618  97.03914271   0.06068847
    1409   0.07333701   0.01361697 100.51467574  13.13325485  78.82297668   0.93437816
    1410   0.49462711   0.06211086 134.77638589   4.63365791 183.53019224   5.84388864
    1411   0.07274971   0.02849086 101.18724615  15.39667061  52.36068476   4.34876686
    1412   0.03816907   0.00739620  98.67203338  14.05259847  84.98639876   0.54722831
    1413   0.05729997   0.01537423 100.09337686  13.18455875  75.19909953   1.21702208
    1414   0.19724949   0.04382434 102.95008173  12.49256968  71.21889074   1.58163572
    1415   0.19741962   0.03728608  95.97817008  12.35621226 127.69236731   1.18984928
    1416   0.47936847   0.08462869  93.48234626   5.67634623 124.92652448   1.03222847
    1417   0.02868346   0.00550038  97.65338148  14.63822540  75.00270421   1.23362977
    1418   0.46129272   0.09055266  94.20698924   7.97730322 116.00246847   0.58250991
    1419   0.04017097   0.00683918  97.17211521  13.46915089  82.09987518   0.71491460
    1420   0.52995711   0.13226118  69.81673601   8.29155320  88.89292418   0.35462170
    1421   0.15035567   0.03173159 105.60269249  13.92023057  97.26516487   0.05432483
    1422   0.08086109   0.01830992 101.48619021  13.63484771  75.99423613   1.15117884
    1423   0.10369131   0.02202947  96.87774576  13.81997184  89.89140300   0.31120817
    1424   0.25971653   0.07253518 113.01184148  12.98206515  90.03077577   0.30532612
    1425   0.06504744   0.01150998 103.20913923  13.74237498  86.56480432   0.46488076
    1426   0.08153098   0.01965107  97.03819047  12.93767596  91.22861059   0.25652191
    1427   0.08180886   0.03074966 101.79171588  14.60906003  91.87596202   0.23142097
    1428   0.07177466   0.02086015 100.82199690  14.69260202  98.28487534   0.02668017
    1429   0.05207442   0.01101446  99.93298609  14.72160304  90.53465815   0.28441715
    1430   0.23489129   0.06694547 107.96959929  12.13605501 116.07754830   0.58590579
    1431   0.66157921   0.07642396  87.02148647   9.04154219 108.18526101   0.26640733
    1432   0.10118661   0.01936070  98.30019198  13.88575961  65.85109360   2.17642378
    1433   0.27108985   0.05263554 116.48580079  11.44470377 132.69456529   1.49568802
    1434   0.12176927   0.02062490  99.98194957  13.12841761 114.60942698   0.52072815
    1435   0.02793555   0.00685410  99.74249332  13.67760728  85.70893908   0.50874390
    1436   0.08155771   0.01695077  99.40791698  13.58648994 100.56336366   0.03116730
    1437   0.04009521   0.01051700  95.97730882  14.06842826  95.29653732   0.11274325
    1438   0.13320388   0.04096322  99.01236856  13.94353824  82.89360603   0.66651364
    1439   0.29241409   0.09611867 102.36679726  10.64943806  90.79016738   0.27402594
    1440   0.19368985   0.03536189  97.22423136  12.58988944 129.11868288   1.27436768
    1441   0.75326203   0.06027775  83.92074075  11.80194749 102.53432062   0.08504706
    1442   0.16436896   0.02694098 101.92177190  12.64317115 114.64648495   0.52234146
    1443   0.19520115   0.03599674  97.65975904  12.41432375 100.91668141   0.04047104
    1444   0.17984545   0.05787251  98.72324728  12.26029617  92.72275202   0.19989488
    1445   0.07056759   0.01961978 100.17380334  14.93040702  98.98854254   0.00859432
    1446   0.09143264   0.02616476  98.71044456  13.57671799 106.45256153   0.20655609
    1447   0.09156005   0.03598760  99.23943411  13.85750950  67.83934872   1.94120050
    1448   0.04823627   0.01172691  99.30111045  14.33030180  88.02333119   0.39429499
    1449   0.07470333   0.01484266  91.93330284  13.89032068  99.76498869   0.01071247
    1450   0.03777450   0.01162948  99.53295357  14.17067479  91.99400299   0.22693816
    1451   0.21363876   0.03975654  94.13057077  12.71728140 125.24502392   1.04995206
    1452   0.16740533   0.03709303  96.65607441  12.71096205 102.46081611   0.08295091
    1453   0.30523338   0.06190230 103.26259416  11.06582124  76.63568976   1.09966528
    1454   0.03076358   0.00662191  99.55537729  13.43023403  70.60873723   1.64299121
    1455   0.08128674   0.01968356 100.69079663  13.27674782  92.08585729   0.22346974
    1456   0.30671212   0.05577499 103.86092413   9.41675320 134.93929158   1.64133347
    1457   0.15459631   0.04657714  98.55548814  12.64513712  77.04923424   1.06719921
    1458   0.08167369   0.02446851  99.78726949  14.50234109  93.44454940   0.17416236
    1459   0.10747837   0.02210073  96.15860584  13.53498836  86.36451864   0.47498049
    1460   0.18951123   0.04966004 108.04848169  14.65655838  96.97999892   0.06236805
    1461   0.43979808   0.06087738 117.74815703   5.47165176 159.23113706   3.51506386
    1462   0.18939170   0.04243248  97.61156074  12.31642677 122.97847426   0.92628175
    1463   0.73477163   0.05659835  83.96497411  10.59052774 108.28317468   0.26990122
    1464   0.14157452   0.03442615 104.09822213  12.90772427  95.70317018   0.10011299
    1465   0.12687611   0.03319697 100.65615226  14.10665374  78.22194293   0.97823576
    1466   0.31212963   0.05851643 105.70425089  10.15691623 138.88296468   1.90932439
    1467   0.04259330   0.00808574 100.33573306  13.15179344  60.77178936   2.86672504
    1468   0.11495253   0.02968868  99.64052371  12.44188333  61.10679541   2.81692994
    1469   0.02469193   0.00475062  98.82444630  13.09054617 114.98071933   0.53696710
    1470   0.13911624   0.02539480 100.55812914  12.18509037  97.37421966   0.05128541
    1471   0.04729100   0.00833760  98.53561759  13.62007663  97.23198640   0.05525352
    1472   0.21201982   0.06036314 111.68130954  12.66572021 122.61474415   0.90697167
    1473   0.20787656   0.05058843 105.08146483  13.33740293  92.93114763   0.19235908
    1474   0.08737041   0.02347007  98.78483506  13.16196597  84.33418437   0.58313821
    1475   0.43554614   0.09425311  80.53134186   7.60602573 105.97210563   0.19062395
    1476   0.06843676   0.01574127  99.32802619  13.82410843 110.68523286   0.35934231
    1477   0.17032117   0.05482473 101.82851650  13.03986591  72.52302847   1.45550004
    1478   0.05895200   0.01402429 103.33178469  13.91167421  88.07580639   0.39185072
    1479   0.04423191   0.01144050  98.51882522  13.66282650  83.23828393   0.64604674
    1480   0.09344506   0.03030847 104.59178715  14.18897275 102.69054150   0.08952444
    1481   0.04776425   0.00770899  97.68574919  12.79332035  52.82970820   4.25313451
    1482   0.05405846   0.01783796  96.94750877  13.63245919  76.77790481   1.08843510
    1483   0.48426740   0.09197631  90.31553453   5.64847881 119.29701242   0.73780772
    1484   0.83887791   0.04141802  87.60726269  12.48551926 106.41345028   0.20524836
    1485   0.16544513   0.04995890 104.75821052  13.17758601  87.09397954   0.43867378
    1486   0.04347965   0.00812849  99.82348592  13.15666313 117.39538622   0.64660484
    1487   0.10698120   0.03172853 100.27749729  12.96900281  73.02429288   1.40878657
    1488   0.05152603   0.00877921  99.46421095  12.60424147  64.52026518   2.34440812
