 MRK M_P SD_P M_XtX SD_XtX XtXst log10(1/pval)
    1127   0.15092326   0.04377902 101.19885169  13.03161925 102.03105717   0.07083013
    1128   0.69781549   0.17359891  74.21144259  13.03113893  83.87021221   0.60937380
    1129   0.68654079   0.15326519  80.84909375  11.02666086  88.55434289   0.36985935
    1130   0.15087470   0.03794170 104.50186204  12.59935105 106.53227242   0.20922724
    1131   0.05915825   0.01201416  96.68576863  11.53983524 101.63910877   0.05997625
    1132   0.12469814   0.02878196  98.68478338  12.25248069 105.64514078   0.17994667
    1133   0.20713942   0.03698976 104.66247673  12.46859385 121.90981125   0.86997413
    1134   0.17787445   0.02944262  96.10346480  12.32560726 118.58846612   0.70332968
    1135   0.13042717   0.02787514 100.44897273  12.66361948  99.65130879   0.00786386
    1136   0.16285728   0.04981219 108.75185021  12.72859177 103.88886515   0.12488225
    1137   0.39147287   0.08515484 100.82798374   9.09149918 124.66991505   1.01803055
    1138   0.05507427   0.00994768  94.50320124  13.31293875  99.12966258   0.00506219
    1139   0.02982786   0.00462099  98.70260913  13.37159455 108.22708074   0.26789814
    1140   0.92953160   0.01081889  89.00306360  12.23109277 105.22932982   0.16656118
    1141   0.06926793   0.01058009  99.57610138  12.60415972 119.11109189   0.72870405
    1142   0.20107468   0.03902486  94.15134681  13.67975808 109.01169626   0.29627174
    1143   0.11498015   0.03384360 102.63753753  12.47917336  88.99767943   0.34996075
    1144   0.13211087   0.03003070 104.07441744  13.08252614  80.56938920   0.81338318
    1145   0.15760316   0.04713738 101.14829573  15.06029918  91.83389481   0.23302552
    1146   0.08588104   0.01969427 101.34922536  12.01810904  80.60280280   0.81115935
    1147   0.04158615   0.00812955  96.85053853  13.38078277 101.21372251   0.04841260
    1148   0.15077662   0.03992227 104.25035228  12.54352662  95.34340250   0.11127226
    1149   0.21056950   0.05508701 111.68714032  13.18183585 102.47720022   0.08341756
    1150   0.08024935   0.02062690  98.91695314  12.91298445  79.57584703   0.88105913
    1151   0.09797134   0.03260640 101.33187268  14.42070196  78.89503630   0.92919749
    1152   0.35082513   0.08683509  93.14229468  12.02742881 106.52897653   0.20911664
    1153   0.08177533   0.01294246  97.81075886  12.82786814 114.19406814   0.50275903
    1154   0.39505747   0.12223788  84.81356047  10.80900354 102.70505093   0.08994183
    1155   0.06602667   0.01387900  97.53893695  12.31060655  96.08533809   0.08851414
    1156   0.06338789   0.01379734  97.15880132  12.67197447  88.93089633   0.35292927
    1157   0.05749916   0.01312988  99.30766395  13.48826377 103.64177624   0.11744481
    1158   0.08474911   0.02063325  97.72459430  13.24641010 100.21525953   0.02215191
    1159   0.20619044   0.05924609 102.86954520  12.93329589  83.08014683   0.65539588
    1160   0.79039178   0.07202484  83.85071819  12.29334564  98.11689798   0.03111582
    1161   0.43411916   0.08369758 105.25201513   8.71890384 128.01895428   1.20900935
    1162   0.11387090   0.02915689 105.18537250  13.00391476  87.30517536   0.42840593
    1163   0.07588155   0.01153684  96.77027375  12.62439955 114.16352534   0.50144593
    1164   0.03936768   0.00898767  97.90948901  12.82815624  98.20790892   0.02870684
    1165   0.54446326   0.07131370 115.82318685   4.32670494 144.98459435   2.35305391
    1166   0.08003803   0.01285994  99.63409368  12.83543562 108.03877708   0.26120258
    1167   0.26869833   0.05802627 104.10834784  10.86623357 117.46427530   0.64983452
    1168   0.17871886   0.06069152 106.10057975  13.79483350 104.14262559   0.13259995
    1169   0.27082449   0.08261491 105.95134440  14.03397972  79.86881403   0.86078899
    1170   0.11571945   0.02752058 101.56530789  13.34467016  82.94045029   0.66371262
    1171   0.07779680   0.01423090  97.22551599  13.19456891  95.11134030   0.11859552
    1172   0.03142561   0.00577282  98.42536378  12.63258713  98.42068423   0.02312754
    1173   0.12162994   0.02614207  98.57294767  12.17681853  86.30393545   0.47805522
    1174   0.16695418   0.05464978 104.31755520  12.91916609  68.27660027   1.89189912
    1175   0.06566547   0.01552954  98.42093327  13.32979657  69.68292343   1.73902679
    1176   0.10050558   0.02455153  97.71489362  12.90047863  97.74274920   0.04116228
    1177   0.09249023   0.01946496 100.65067462  13.37949215  90.40707437   0.28965881
    1178   0.14048641   0.03157201  90.91536731  12.58610117  99.69418165   0.00893631
    1179   0.08473751   0.01961803  98.20237033  12.43755399 103.16751979   0.10338333
    1180   0.12648783   0.02924085 105.01698481  13.06497764  92.95776148   0.19140294
    1181   0.05676956   0.01331465 100.06220771  15.22844730  98.42965353   0.02289397
    1182   0.12364483   0.02061205 101.77761473  12.64374943 111.06524706   0.37414609
    1183   0.31181286   0.08427206  90.15254260  11.75544226 109.98320397   0.33246286
    1184   0.14920760   0.02663251  93.80196952  13.23583016 114.39416841   0.51138968
    1185   0.16593954   0.02899678 100.33545268  13.52133942 120.38467324   0.79187019
    1186   0.08147339   0.01484268  92.77569621  12.83579347  99.47230309   0.00341055
    1187   0.12635658   0.01925165  98.02702659  11.94261024 104.59170077   0.14645520
    1188   0.02370182   0.00436814  96.44376942  12.95681067  84.15055218   0.59345260
    1189   0.11480503   0.02786870 101.61703546  11.37612455  94.92382170   0.12458552
    1190   0.03089753   0.00709217  99.69301338  14.69653638  94.34307151   0.14355252
    1191   0.07547856   0.01398286  98.92199767  12.64816821  95.80697442   0.09693666
    1192   0.09470421   0.02172753  99.00685700  13.42108236  92.08068972   0.22366441
    1193   0.36091737   0.08564371 131.14654855  20.62636080  99.06709352   0.00662437
    1194   0.06778334   0.02110362 100.79982050  12.63570008  99.79136404   0.01137566
    1195   0.08456955   0.01877955  92.79305558  12.52757630  97.01090619   0.06148959
    1196   0.05911547   0.01563491 101.36385416  12.93736788 104.65590359   0.14845665
    1197   0.15109264   0.02378652  97.31349746  11.95668441 118.08157604   0.67902499
    1198   0.08182322   0.02128511  96.21310364  14.80294645  84.52469023   0.57253289
    1199   0.24904014   0.08965440 104.51321186  10.32880419  76.76676186   1.08931254
    1200   0.29313726   0.12345177  83.15605745  12.85744460 101.71428101   0.06204311
    1201   0.07580920   0.01888988 100.69121738  14.64470222  99.49151402   0.00388660
    1202   0.17177103   0.03305115 101.48268888  12.47550767 119.56593882   0.75104703
    1203   0.35043745   0.09573820  86.79229036  11.78907235 107.73158823   0.25037460
    1204   0.07543855   0.01700184  98.46078273  14.15329978  92.21437986   0.21864584
    1205   0.11059028   0.02394420  98.32749951  11.60647670 103.69509055   0.11904313
    1206   0.04466444   0.00868632  95.88036821  13.83325288 107.26442092   0.23413309
    1207   0.25394340   0.05935761 113.41825628  11.23342292  82.76039280   0.67451262
    1208   0.05222031   0.00798759  95.81553171  12.38075190 106.86735555   0.22054288
    1209   0.24492767   0.05141355  91.47354473  12.22446290 110.99335771   0.37133193
    1210   0.02372877   0.00461637  98.58063096  12.88492454  76.98054904   1.07255145
    1211   0.08261725   0.01538083  94.34065132  13.05704553  82.07242647   0.71662045
    1212   0.03805556   0.00590177  98.02579513  13.24318233  96.58654742   0.07369465
    1213   0.03493889   0.00736875  98.46111985  13.42616466  86.90909260   0.44775188
    1214   0.08763987   0.01923599  93.36445597  13.07247427  95.43718854   0.10834057
    1215   0.44242844   0.05729402 134.01933229   4.91951725 166.29357649   4.15024763
    1216   0.07083179   0.01320794  99.43570260  12.00137439  68.98583858   1.81372983
    1217   0.04582928   0.00651548  95.12182935  13.61243075 117.11439432   0.63348949
    1218   0.12110331   0.03258877 106.26152580  12.17913707  83.79770566   0.61352622
    1219   0.20242511   0.03658759  88.83266129  12.17333192 109.14308505   0.30109786
    1220   0.09566344   0.01722098 101.19455262  12.82173637  78.87157970   0.93088207
    1221   0.26120786   0.08047607 111.79928773  13.39331131  71.86710272   1.51809982
    1222   0.09212512   0.01989343  98.67953898  13.14906777  90.66301777   0.27917929
    1223   0.18191527   0.04615932 106.94654491  12.69182309  85.40713972   0.52465458
    1224   0.61742312   0.21473332  74.86660185  13.30499047  86.43040774   0.47164689
    1225   0.17133940   0.04758110  96.95595496  12.96870928 103.64117698   0.11742687
    1226   0.15559158   0.04908897 104.79675713  14.39148427  97.16957689   0.05700549
    1227   0.10699411   0.02536873  97.90266633  12.43936965  99.67564711   0.00847240
    1228   0.04749624   0.01041142 100.85860242  12.50295533 104.11167239   0.13165425
    1229   0.07638031   0.01831113  95.00422504  13.90922432  97.48448723   0.04823259
    1230   0.66218474   0.10575232  87.25039396   9.53775731 105.58539140   0.17800995
    1231   0.02634777   0.00665881  99.86071069  12.54847180 103.17204506   0.10351617
    1232   0.13796814   0.02205156  99.97674791  12.88846751 120.79738681   0.81274224
    1233   0.13390852   0.02864586  95.04926410  12.57007404 100.71225057   0.03506902
    1234   0.17591075   0.04866010 101.22058792  13.33604562 102.13792862   0.07382280
    1235   0.08902195   0.01911692  96.70651541  12.03399018 103.46414421   0.11214519
    1236   0.17015944   0.03803321 101.70006366  13.40286741 105.09978523   0.16243516
    1237   0.06097439   0.01603817  99.21112844  11.99311736 100.95436094   0.04147236
    1238   0.05519929   0.01562869 100.16800301  13.11894771 102.22647660   0.07631315
    1239   0.12048256   0.02723563 102.22229279  13.45786421  82.83231593   0.67018772
    1240   0.11962500   0.02313189 103.89425777  12.00129392 103.97681334   0.12754793
    1241   0.32968122   0.06151149 111.75079979  10.16009827 135.29971547   1.66519100
    1242   0.46753291   0.05365512 143.55876320   4.64941488 179.29764250   5.41044600
    1243   0.18166019   0.03119464 102.62090650  12.18173620 124.04501672   0.98376165
    1244   0.23562696   0.04061942  92.95946169  11.20823392 109.54163149   0.31586814
    1245   0.26457359   0.07749720 112.11722049  12.27013880 106.53700784   0.20938618
    1246   0.05987202   0.01772264 100.19194779  13.33190408  96.09547631   0.08820999
    1247   0.14082382   0.02849440  93.36118527  12.78926806  98.97975905   0.00881521
    1248   0.10316489   0.01711237  99.28367788  12.83823026 113.67976554   0.48079879
    1249   0.04498309   0.00787746  99.56638316  13.59032600 108.46260573   0.27633488
    1250   0.62401416   0.09948746  89.74025414   8.20653717 110.48113412   0.35146498
    1251   0.05058939   0.00842603  96.97696694  12.10720994 106.47157435   0.20719250
    1252   0.36561444   0.08813891  95.06954030  10.78142705 105.96007907   0.19022884
    1253   0.13366149   0.02485972  99.78070210  13.47199497 118.51691280   0.69988052
    1254   0.90268983   0.01912723  86.68507925  12.74862282 101.81580433   0.06484566
    1255   0.10313717   0.02672620  97.34395538  14.40380896  81.15075360   0.77516707
    1256   0.05778596   0.01098993  98.22571050  12.08674908  84.53378792   0.57202884
    1257   0.11787580   0.02912627 101.30375289  12.64158542  97.95774250   0.03536115
    1258   0.43034153   0.07787960 110.04517468   7.56636651 136.69435291   1.75871911
    1259   0.10430436   0.01964516  94.53671563  13.39753489 100.66530803   0.03383588
    1260   0.14502728   0.02813805  96.30560543  12.43703184 115.54862836   0.56212618
    1261   0.13605025   0.03429382  98.90342105  13.74613080 109.85161897   0.32749252
    1262   0.12118658   0.02707760 100.99205067  12.52391064 115.68094675   0.56804365
    1263   0.12242735   0.02253502 101.05735937  12.60410991  76.98519981   1.07218855
    1264   0.06914646   0.01821520  99.03470817  13.93339029  93.79631148   0.16199339
    1265   0.28435101   0.05749573 100.22114899  11.47740315 121.52043795   0.84978068
    1266   0.07460275   0.02581447  99.16716033  12.85379556  96.85375613   0.06597319
    1267   0.40738555   0.07134815 104.31099117   7.04032012 129.46985484   1.29550948
    1268   0.14661775   0.02679391  96.76369542  12.31409843 109.43494461   0.31189498
    1269   0.10681202   0.04279988  98.25084735  14.32049473  69.89007344   1.71722695
    1270   0.10169883   0.02515340  96.40601443  11.98006447  96.39018885   0.07944791
    1271   0.24963033   0.06803733 114.00603859  11.07598060 105.63854832   0.17973276
    1272   0.06296293   0.01152201  98.57925568  13.42707923 111.64215998   0.39696000
    1273   0.13506004   0.03203108  98.58462897  13.59869101 104.21311742   0.13475817
    1274   0.16394782   0.03435597  88.52363658  13.72273376  91.10018814   0.26160645
    1275   0.23259218   0.04695660 113.44906434  11.27215445  88.78227220   0.35957241
    1276   0.10400895   0.02967014  99.75922163  12.68092655 100.42051643   0.02744964
    1277   0.55624755   0.11554585  90.46581585   8.29582951 111.23281159   0.38073021
    1278   0.12077268   0.02789185 100.92290658  13.53758204  86.78841115   0.45372267
    1279   0.09220181   0.01934187  98.38259085  13.34093049  98.13337232   0.03067875
    1280   0.15939144   0.02556292 101.73250470  12.18016237 124.38324392   1.00225579
    1281   0.05887633   0.01509089  98.08515136  13.85835941  89.00763227   0.34951922
    1282   0.07527175   0.01267508  96.93723789  12.36587582  89.17772645   0.34200844
    1283   0.12274987   0.02052633  99.00013463  12.52687096 119.82381835   0.76382145
    1284   0.22564883   0.07073942 110.04009874  13.14307191  88.61873519   0.36694099
    1285   0.15656091   0.03440967 100.97054247  13.91956213  72.50324189   1.45736386
    1286   0.17206438   0.03084959  95.19392447  12.33806233 107.59235176   0.24550544
    1287   0.47140595   0.07870130 107.71199255   5.87541184 131.73603011   1.43505818
    1288   0.18600609   0.03330777 104.31641339  13.39220328 123.53278336   0.95599623
    1289   0.74950670   0.06600060  85.14409466  12.04534574 103.40727201   0.11045675
    1290   0.14423397   0.02687274  99.80545992  12.56930958 111.30551578   0.38359774
    1291   0.41301405   0.07019610 107.86885911   7.64963200 134.14508882   1.58922139
    1292   0.08192795   0.02220958  97.78195421  12.71165224 100.39871396   0.02688444
    1293   0.11096469   0.02079867 102.43585878  12.90307971 111.08215076   0.37480872
    1294   0.10716396   0.02122629 100.52118090  12.86663144  66.56589666   2.08973477
    1295   0.75301566   0.06965701  84.12422169  11.43105795 101.13316548   0.04624804
    1296   0.14524906   0.04816562 101.45144367  12.37018828  97.35053309   0.05194386
    1297   0.05233599   0.01484871  98.50076647  14.00281601  87.08196730   0.43926105
    1298   0.34036461   0.10534993  82.47096662  12.36193832 100.53929218   0.03053906
    1299   0.05518035   0.01905260  98.56500944  12.75768281  77.25842637   1.05099564
    1300   0.06725613   0.01351455  99.01039830  15.09711190  88.20262573   0.38597036
    1301   0.26967030   0.07364517 103.57770460  11.40318059  90.18067089   0.29904791
    1302   0.12517975   0.03565322  99.59633839  12.40287364  90.20922353   0.29785762
    1303   0.05496864   0.01103073 101.20514737  13.10729814  89.76214753   0.31670178
    1304   0.11439628   0.02098435  98.18923571  11.46926877 108.26794352   0.26935693
    1305   0.17962980   0.05299275 106.70149806  13.73607888  81.05673107   0.78127947
    1306   0.23541152   0.05822710  99.36200878  12.64383086 113.14570114   0.45833451
    1307   0.02879979   0.00437347  96.37287291  13.81592727 106.15525807   0.19666333
    1308   0.10123869   0.01532002  97.48988007  12.22928034 116.84662458   0.62107836
    1309   0.15659644   0.02181941  96.40892333  11.91824499 116.48949335   0.60465788
    1310   0.09073531   0.01883998 101.06298407  13.75761230 103.41168095   0.11058750
    1311   0.07678167   0.02070457  99.75059037  14.03777454 106.16749433   0.19706832
    1312   0.20355574   0.03544343 100.37107500  12.26315682 123.07571742   0.93146959
    1313   0.14439225   0.04511520  96.19634991  15.18288949  92.00214705   0.22662994
    1314   0.22081806   0.05403511 109.79928018  12.79521896  87.25663382   0.43075632
    1315   0.05835518   0.00923231  98.90249156  13.64097843 103.11334832   0.10179505
    1316   0.06711495   0.01052775  96.85950433  13.17796126 117.20124063   0.63753308
    1317   0.82695318   0.03629609  81.64882463  12.78171504  96.99740406   0.06187315
    1318   0.05430110   0.00916971  98.04714415  12.17690365  94.53560276   0.13719439
    1319   0.52238268   0.05056300 157.45489501   3.60350967 195.51283774   7.12715147
    1320   0.02031785   0.00266647  96.58118101  11.96254790 115.57406933   0.56326231
    1321   0.90317803   0.01830122  89.51120550  11.96165208 104.99266419   0.15903919
    1322   0.42721640   0.07661825 113.74883121   7.13816389 140.12377290   1.99675096
    1323   0.34229576   0.08804004  94.99950403  10.57029780 113.10549582   0.45665740
    1324   0.33417621   0.06328542 118.66175202   9.83276231 144.90965479   2.34739741
    1325   0.03267767   0.00772203  98.94368440  12.84250598  90.07375179   0.30352105
    1326   0.34738158   0.09210432  87.20633204  10.89144857 106.04149029   0.19290695
    1327   0.04590391   0.00945741  97.50771472  13.40613637  97.69424851   0.04248156
    1328   0.04444573   0.00877347  95.56423762  13.12235854  86.82078428   0.45211747
    1329   0.15801761   0.02634267  94.59936944  12.57934577 112.55102506   0.43372946
    1330   0.05853710   0.01491995  96.74085003  13.74124158  89.27941741   0.33754958
    1331   0.23985216   0.07017528 108.12448248  11.69801616 100.51562128   0.02992198
    1332   0.05760870   0.01024916  96.18108891  13.36991893  95.43854204   0.10829837
    1333   0.05130962   0.01238087  97.72575033  12.99409216  99.38546148   0.00126430
    1334   0.17566678   0.03374693 101.27776140  13.86117509 109.83045917   0.32669525
    1335   0.09017761   0.01395426  98.78734933  12.44844956 111.10620138   0.37575212
    1336   0.23452309   0.04985728 107.68540389  12.23485064 126.49972695   1.12085866
    1337   0.13400891   0.03338547  98.88848305  13.87979161 106.46598414   0.20700533
    1338   0.20207532   0.05436068 110.39683849  13.43273804  97.17422423   0.05687480
    1339   0.11612111   0.01784103  90.71494528  11.65684013 112.28772509   0.42297320
    1340   0.18251997   0.04272182 100.63985912  11.00470393 104.77452921   0.15216822
    1341   0.01643565   0.00268915  97.49203659  12.85227619 107.74636224   0.25089267
    1342   0.35324270   0.08086394  95.81033048  10.01649861 119.76679307   0.76098997
    1343   0.17466098   0.03375546 104.62279442  11.56177993  94.76129484   0.12982994
    1344   0.87890260   0.03042761  85.20172832  13.49016319  90.85117471   0.27156569
    1345   0.04162886   0.00713428 102.29595372  13.37580870  81.67385503   0.74163513
    1346   0.20919720   0.04862224  84.91310682  13.36383243 103.54083266   0.11442834
    1347   0.05784893   0.01061833  98.65050537  13.16765190  98.88394669   0.01123260
    1348   0.18682040   0.03670052  90.10198500  13.66230151 111.47641496   0.39036376
    1349   0.06725821   0.01435449  97.83590910  13.20339932 106.76612253   0.21710949
    1350   0.23912076   0.04776131 102.24692100  10.12418014 106.59710565   0.21140569
    1351   0.21494268   0.08649917  99.32384340  14.47633307  71.46790259   1.55702944
    1352   0.11286506   0.01575920  94.51999795  12.16838710 113.56160361   0.47579869
    1353   0.13408343   0.02124657  92.12939415  11.86270195 109.12559108   0.30045404
    1354   0.15335485   0.03356925  95.47686122  12.35750316 110.68736474   0.35942486
    1355   0.05157636   0.00844354  96.88065260  13.08924196 105.16452835   0.16449462
    1356   0.10183037   0.03045714  97.86056442  13.25524630  78.75022208   0.93962554
    1357   0.08512421   0.02017573  98.99145942  13.08758536 104.37199304   0.13964510
    1358   0.07801117   0.01624983  95.85682945  13.43952587 102.78590478   0.09227256
    1359   0.07322656   0.01306295  99.06794467  12.93124060 116.05801820   0.58502179
    1360   0.57184076   0.10200413  94.97358156   8.10122901 116.16588280   0.58990980
    1361   0.38257283   0.07221897 107.36746208   7.87330780 134.65204836   1.62241285
    1362   0.11194522   0.03181159 103.26175997  11.88147660  92.66324028   0.20206289
    1363   0.06706945   0.01667813  96.05567623  14.08809555  97.51472785   0.04739894
    1364   0.22376316   0.03911250 105.11800271  11.62721110 128.27529400   1.22412842
    1365   0.05580440   0.01236941  94.47580743  13.64166593  85.98605742   0.49433929
    1366   0.06296809   0.01371851  96.23151871  13.08584838  96.72583736   0.06965420
    1367   0.09085758   0.02440820  98.04223407  13.80691552 102.53607625   0.08509721
    1368   0.26867071   0.05393485  99.81987278  11.89410959 125.15028275   1.04466826
    1369   0.85214178   0.02792779  91.77391715  12.46833726 113.29509884   0.46458366
    1370   0.89001293   0.02165936  88.55927072  13.53187867 106.65106071   0.21322263
    1371   0.45148074   0.11150225  88.43550194   8.45445638 109.60958998   0.31840636
    1372   0.33542005   0.13403048 114.36203771  13.84478813  74.17604964   1.30505951
    1373   0.05496958   0.01851657  97.99909390  12.84335390  88.70024580   0.36326059
    1374   0.07000226   0.01445086  95.89289309  15.05521684  78.82310749   0.93436874
    1375   0.05131101   0.01318198  99.91784111  12.88040770  97.89783594   0.03696991
    1376   0.20612598   0.03712604  94.97181540  12.56642934 115.00038301   0.53783174
    1377   0.04642348   0.00941980  98.91839538  12.90030658  71.77062935   1.52744973
    1378   0.22638019   0.08086365 109.16657330  12.95402194  89.21845265   0.34021989
    1379   0.03381622   0.00558575  94.66312279  13.87093160 103.68834629   0.11884075
    1380   0.40865037   0.08336511 105.47193908   7.82362561 131.50404912   1.42052710
    1381   0.07603374   0.01350710  96.17779445  13.94008367  81.09593964   0.77872734
    1382   0.13961089   0.04520373 102.66565833  13.01422391  89.25312359   0.33870024
    1383   0.44117876   0.12601506  85.40233713   9.70307421 104.38772427   0.14013070
    1384   0.07481910   0.02030898 102.81501246  13.77070415  97.42427907   0.04989695
    1385   0.34822254   0.06831924 112.08066250   9.36997131 139.98862285   1.98715750
    1386   0.13173375   0.02537551  97.84088283  12.92690131  97.70737273   0.04212418
    1387   0.15463157   0.02981591  94.73547684  12.55239140 111.97696004   0.41038709
    1388   0.13935955   0.04416307 104.44720505  12.25042497  72.93585157   1.41695846
    1389   0.05501955   0.01072164  97.08075253  13.31518134  82.88145637   0.66724113
    1390   0.05747342   0.01884382  99.95613672  12.78136066 101.95733011   0.06877387
    1391   0.34687904   0.07122946  96.92402091   9.93670730 119.60477903   0.75296609
    1392   0.06005349   0.00867363  95.88471865  12.63052646 112.34935017   0.42548309
    1393   0.10139833   0.02806548  99.55734443  14.84329133  84.01344602   0.60121271
    1394   0.07423055   0.02028539  96.71445198  13.07090687  93.27524556   0.18010553
    1395   0.22951597   0.04375146  97.17850046  12.80707387 118.81521012   0.71429927
    1396   0.02864879   0.00558119  96.63191452  12.55084848  93.10930200   0.18598557
    1397   0.11852775   0.02658002  96.90745920  14.20728597  80.21512151   0.83716871
    1398   0.26654265   0.06303775 115.28615430  13.43354846  84.36708948   0.58129950
    1399   0.44690742   0.10148053  93.09337345   8.13694045 115.06004647   0.54045810
    1400   0.20677609   0.03265383 101.42482079  11.30382896 126.09250157   1.09765612
    1401   0.13991748   0.03565859  99.51951741  13.45833000  83.81161716   0.61272841
    1402   0.24585159   0.09447621  99.50966869  11.21959753  78.22032470   0.97835542
    1403   0.07158477   0.01387552  99.37205210  12.76366937 103.06938945   0.10050889
    1404   0.12533461   0.02233740  94.98954627  13.28214715 116.30127487   0.59606491
    1405   0.11299049   0.02163171  97.34965839  12.90280067  68.43979990   1.87371602
    1406   0.49949920   0.05655040 131.50034465   3.35086132 166.56129602   4.17503833
    1407   0.17038354   0.03848469  96.80709571  13.21223858 112.05261796   0.41344037
    1408   0.04791164   0.01356198  98.69332910  13.03047364  86.66133888   0.46004846
    1409   0.08449881   0.01936064  97.62879414  14.24393639  91.50368191   0.24574867
    1410   0.48423150   0.06412039 127.58444520   4.92389323 159.01024177   3.49579709
    1411   0.08825333   0.02970180  99.57390551  11.29559585  73.06470637   1.40506233
    1412   0.03164634   0.00563788  99.09013847  13.33192879 109.15454478   0.30151981
    1413   0.05220908   0.01915086  99.52024111  13.09386045  75.02600242   1.23165240
    1414   0.09128644   0.01494234 102.05411586  12.62574291 100.97107478   0.04191709
    1415   0.33357792   0.12678963  81.64149863  13.19746851  99.76021584   0.01059255
    1416   0.35191479   0.07482731  97.33813914   9.44513693 120.31314852   0.78827295
    1417   0.03431701   0.00707896  97.13191812  13.79875641  91.04286108   0.26388749
    1418   0.24436221   0.05013026  93.47410760  12.80713378 109.11826000   0.30018436
    1419   0.04564658   0.00963988  97.86034493  13.01079804  90.56626114   0.28312424
    1420   0.76067453   0.08877635  81.03540149  13.41356395  95.67555575   0.10096124
    1421   0.19989399   0.04414016 107.85852216  12.65291061 110.72229194   0.36077814
    1422   0.10157072   0.02548909  97.02722443  12.90623925  82.67357446   0.67975256
    1423   0.10103981   0.02695451  99.79854589  13.89447363  92.70732722   0.20045613
    1424   0.18532390   0.04797601 108.93772669  12.00984767  69.97562254   1.70827685
    1425   0.09117297   0.02135802 100.48284546  13.20947870  81.48362265   0.75373671
    1426   0.06121904   0.01161365  94.83426504  12.43654679  89.82094899   0.31419799
    1427   0.05743805   0.01445436 100.65518707  12.22324887  82.55591376   0.68688788
    1428   0.10176284   0.03261359 101.26967550  12.55548457  94.43426574   0.14053220
    1429   0.11034816   0.02954435 101.85518381  12.87358012  91.05890558   0.26324838
    1430   0.19832055   0.04398909 105.81711465  12.94698525  96.14045339   0.08686286
    1431   0.56802630   0.15427733  81.50909968   9.38065064  96.26936597   0.08302156
    1432   0.12867015   0.03302029 101.74334662  13.08757620  70.65821037   1.63795960
    1433   0.26326068   0.05922541 103.30310625  12.46571634 114.68669111   0.52409370
    1434   0.10384229   0.01601370  94.84384562  12.29578887 109.55412712   0.31633442
    1435   0.02679452   0.00545056  95.64892051  14.61829619  92.26626061   0.21670817
    1436   0.08612974   0.01812014  95.03668788  11.67864285  95.97830512   0.09173632
    1437   0.02511438   0.00556366  97.24423606  13.56753976  95.74283190   0.09889709
    1438   0.10662130   0.02052289  98.72296341  13.01759275  82.37666926   0.69783310
    1439   0.34971028   0.09195290 117.53252650  13.92821689 119.39988623   0.74286229
    1440   0.22676614   0.04422514  88.61173752  12.91034590 108.80985654   0.28889961
    1441   0.74440646   0.05663994  94.38817579  10.46588982 108.57391243   0.28034601
    1442   0.15162293   0.03279523 107.75347783  13.71952877 112.77595597   0.44298536
    1443   0.17464230   0.03006648  97.90446442  11.29981084 119.96482461   0.77083901
    1444   0.09827404   0.02654372 102.96199033  13.51319140  80.33995690   0.82874389
    1445   0.07742914   0.01743193  96.22922583  13.74395355  88.65985914   0.36508222
    1446   0.06611279   0.01090939  96.86525879  12.21684609  93.18741677   0.18321087
    1447   0.06820020   0.02063914  97.46661930  12.95915363  77.63704845   1.02203937
    1448   0.04435820   0.01022755  97.76880724  12.35527103  94.36438641   0.14284517
    1449   0.06867657   0.01543496  99.41498055  12.10101218 104.70530588   0.15000021
    1450   0.03269441   0.00782496  97.63895972  13.38776911  87.49329588   0.41935099
    1451   0.27204713   0.06044293  89.56257184  11.71960444 109.52410098   0.31521431
    1452   0.07559935   0.01276614  96.19850274  13.88870378 115.55532323   0.56242508
    1453   0.19946374   0.05358471  98.71806690  11.30694745  91.53852274   0.24439549
    1454   0.02117542   0.00420840  98.13936509  15.07158996  79.33430839   0.89797135
    1455   0.06856461   0.01456715  98.16681665  12.80523155  86.44408257   0.47095638
    1456   0.23787596   0.04353473  96.11582557  11.38867876 117.06009534   0.63096586
    1457   0.18117717   0.03955179 101.20747122  11.39481131  89.17363794   0.34218820
    1458   0.05718396   0.01464028  97.44389413  12.85908201  97.19968719   0.05615940
    1459   0.08781855   0.01694819  96.49150193  13.84009413  96.39621879   0.07927023
    1460   0.17324912   0.03679951 100.10825172  12.87509887  95.56733806   0.10429867
    1461   0.37704450   0.05385302 116.85564941   7.50076957 146.35033557   2.45701712
    1462   0.16930041   0.03114992  97.03789849  13.18393498 113.76940429   0.48460321
    1463   0.74192028   0.10062125  84.53816937  10.99379620 101.72330395   0.06229167
    1464   0.10098576   0.02139704  97.29467318  14.22673130  88.96080491   0.35159856
    1465   0.10801257   0.02864702  95.96517594  12.11619206  74.60496209   1.26768827
    1466   0.28216172   0.05318423  94.69974065  10.99243992 116.29633270   0.59583984
    1467   0.09365859   0.03943839 103.37874412  12.42773150  83.28974688   0.64301917
    1468   0.10642581   0.03022397 103.03138750  13.20307824  76.51222235   1.10947087
    1469   0.02078168   0.00334015  98.69977013  12.79820504 104.10233357   0.13136916
    1470   0.11432390   0.03006033 101.09713202  12.62929137  95.04403758   0.12073793
    1471   0.04759529   0.00980069 101.46378367  13.35401226  96.92137387   0.06403881
    1472   0.17769800   0.03517523 100.78027465  11.73407798 104.58970684   0.14639313
    1473   0.27618773   0.08728242 106.27612151  10.82291997  94.56375345   0.13627060
    1474   0.06737031   0.01296142  95.45559677  12.78595371  81.66226330   0.74236952
    1475   0.38788082   0.08374433  97.18546723   8.81183477 118.92662337   0.71971133
