 MRK M_P SD_P M_XtX SD_XtX XtXst log10(1/pval)
    1173   0.14712782   0.03382771 105.88568881  12.50081937  95.03675086   0.12097039
    1174   0.31287617   0.10460495 100.72090462  12.71262569  65.94178514   2.16529022
    1175   0.10123740   0.02341244  98.19146127  13.35513717  78.49460335   0.95819591
    1176   0.11569611   0.03651103  97.02962702  12.66321047  75.88334771   1.16022815
    1177   0.12488124   0.02991522  96.50679488  13.37468058  92.20591899   0.21896237
    1178   0.14587825   0.02924079  98.18943709  13.15152705 108.99052975   0.29549627
    1179   0.08488918   0.01536138  97.59383225  13.21436981  82.31695444   0.70149973
    1180   0.27645830   0.10468896  96.56956651  12.79155631  78.37099110   0.96725138
    1181   0.04351386   0.00789696  94.81020388  12.75032788  80.24183827   0.83536168
    1182   0.20077187   0.03797057  90.99137740  12.53172022 107.94297069   0.25781292
    1183   0.23905462   0.04295018  95.01079882  10.90924144 127.94276330   1.20452915
    1184   0.17367696   0.03089292  97.55476008  12.39559434 132.12572969   1.45959371
    1185   0.15929322   0.02808547  99.49802402  12.78935655 130.19357751   1.33949113
    1186   0.14729663   0.02940784  92.72895319  12.29718309 102.58971190   0.08663112
    1187   0.41250535   0.08540876 102.00144119  11.35742040  72.65376937   1.44322289
    1188   0.02097255   0.00409871  94.92246252  12.92775219  88.99061931   0.35027409
    1189   0.11232257   0.02496667 100.70822478  12.94256629  81.10838116   0.77791846
    1190   0.02969552   0.00862356  98.54452122  13.60083736  97.93705094   0.03591615
    1191   0.16225854   0.04929374  94.97186103  12.68620845  79.67714030   0.87402071
    1192   0.11346447   0.02257411  95.14821839  13.29599575  77.54518470   1.02902124
    1193   0.35071146   0.08924701 108.49549177  12.59897590  67.61765941   1.96652468
    1194   0.05869207   0.01494819 100.34554050  14.12555767  95.29812214   0.11269344
    1195   0.05626772   0.01063527  92.73216123  12.55828103  84.19914178   0.59071459
    1196   0.05928148   0.01502205  96.77421047  14.07535749  94.84636197   0.12707887
    1197   0.17664447   0.02838970  90.29541224  11.70091769 121.15949341   0.83121631
    1198   0.07060954   0.01535957  97.72266423  13.45882657  75.36457733   1.20313555
    1199   0.26974817   0.06490234  99.38583729  11.91157913  55.63230008   3.71571901
    1200   0.41716471   0.11327691  68.77628942   8.74840855  90.62638413   0.28067053
    1201   0.10447607   0.02179488 101.96874635  13.68811391  98.63751491   0.01751726
    1202   0.18545636   0.04426325 114.94478148  12.28660045 145.73780313   2.41018507
    1203   0.32834155   0.06020896  95.97609976  10.13402945 130.07343485   1.33215171
    1204   0.08230190   0.01696235  98.85541083  13.68277821  96.03017302   0.09017231
    1205   0.11795561   0.03929824  95.32718081  14.17492073  89.46484758   0.32947932
    1206   0.04706345   0.01447259  97.60866315  15.17947218  93.39093516   0.17603832
    1207   0.35710000   0.07784575 117.52713385  12.71439791 105.52714457   0.17612624
    1208   0.07174757   0.01213548 104.63844274  13.43246943 122.90425232   0.92232925
    1209   0.36153391   0.08011363  82.90466744   9.76836567 111.76170717   0.40173863
    1210   0.02148825   0.00413442  98.68068221  14.27954167  74.71523055   1.25818880
    1211   0.09209379   0.03178178  99.49185149  13.86633758  81.66782655   0.74201701
    1212   0.06403558   0.01589312  91.23982417  14.59481042  90.59463514   0.28196528
    1213   0.04339993   0.01041299 100.56854797  13.82028027  77.34235672   1.04453571
    1214   0.10964860   0.02272266  94.21365178  13.50451311  86.61971318   0.46212931
    1215   0.44456997   0.05764353 134.75674491   7.59384651 185.16399365   6.01406661
    1216   0.06878328   0.02486079 100.24441331  14.30092755  56.37011897   3.58344909
    1217   0.06016724   0.01018175  96.41689550  13.26998001 120.66188148   0.80586773
    1218   0.16128309   0.03633877  99.37140679  13.40956410  61.71036543   2.72880859
    1219   0.20471792   0.03519607 101.07355030  11.62050040 135.30260208   1.66538260
    1220   0.10480673   0.02100117  94.63738618  14.77018088  79.38464377   0.89443192
    1221   0.34492314   0.08412462 110.24345404  14.45537584  72.04011807   1.50142384
    1222   0.09274509   0.02497444  97.99006716  14.15441720  72.23238269   1.48303070
    1223   0.18324057   0.04281607  99.67264657  12.69504117  71.98036240   1.50717000
    1224   0.74381993   0.07073443  75.65113854  11.56870476  99.52246864   0.00465460
    1225   0.28914369   0.06908447  89.33111621  12.25185166  94.52904474   0.13740981
    1226   0.10154596   0.02692035  98.81389310  12.79676495  85.01143105   0.54587238
    1227   0.12814164   0.03877384  97.82315184  13.24751639  87.93549187   0.39840109
    1228   0.03908805   0.00722928  97.92301057  13.57376124  81.26509237   0.76776911
    1229   0.11105671   0.01985011  93.07794258  12.79044094  93.26294614   0.18053948
    1230   0.65010050   0.07443559  87.79805311   8.19367614 118.46449760   0.69735770
    1231   0.03861430   0.01297208  95.09949116  14.20438657  81.04526945   0.78202638
    1232   0.17454522   0.03063469 102.47696774  12.67993438 136.30114698   1.73215550
    1233   0.22427328   0.05280727  99.22315541  12.81974053  91.73181857   0.23693424
    1234   0.22961402   0.04969511 102.85339924  12.13251668  93.82363848   0.16105809
    1235   0.15108185   0.03067842 102.95598104  13.10945939  86.94016282   0.44622045
    1236   0.15284604   0.03074840 107.27723628  12.72908600 106.44889828   0.20643352
    1237   0.05018889   0.01084099  99.79649973  14.54520144  82.91884130   0.66500395
    1238   0.05398047   0.01399969 101.06128328  12.21614304  97.22319215   0.05550000
    1239   0.14622621   0.02931867 102.88440089  13.22880609  84.90659474   0.55156200
    1240   0.14654096   0.04502115 101.95753770  13.29843833  80.82752721   0.79628995
    1241   0.36325055   0.05920558 109.77042026   8.18941810 147.79332109   2.56864533
    1242   0.38185103   0.05520349 130.56342118  10.85829004 179.28534255   5.40920232
    1243   0.16797221   0.03026856 103.98509918  12.86135422 137.63999590   1.82322244
    1244   0.30869876   0.05834258 104.94059272  10.66680662 132.82059177   1.50372963
    1245   0.24519925   0.07234622  88.38487934  12.42487758  78.66094804   0.94608743
    1246   0.07917202   0.01808002 100.76575596  13.75219652 110.33950394   0.34602885
    1247   0.21436771   0.07972967  95.78516567  12.32568208  82.43840608   0.69405298
    1248   0.11622044   0.02167526  99.64788972  14.00975288 105.85198277   0.18668571
    1249   0.05747375   0.01226565 102.18041867  13.62887902 113.63574618   0.47893410
    1250   0.56465769   0.08338895  96.90143831   7.32953603 131.15640410   1.39885533
    1251   0.09521036   0.02683185 101.54201643  12.93397624  93.97931111   0.15575746
    1252   0.41613069   0.10492866  86.73303353   8.80364620 103.32170977   0.10792416
    1253   0.13985048   0.02215340  98.05113041  12.36633797 124.64084170   1.01642656
    1254   0.85911047   0.02624768  82.93279036  12.85380523 102.41920057   0.08176714
    1255   0.10733250   0.02630281  97.69324443  12.73406787  79.05717511   0.91760084
    1256   0.07568628   0.02051758  95.87658210  14.00867444  73.02764738   1.40847720
    1257   0.13396735   0.02594046  95.43008348  12.57468839  87.78591200   0.40543546
    1258   0.39204101   0.06162366 115.05389380   8.10929952 156.10464585   3.24588279
    1259   0.12569789   0.02761289  92.92935232  13.40331314  88.17317497   0.38733256
    1260   0.20965401   0.04228189 107.63693209  11.81834442 136.96172439   1.77686835
    1261   0.22036536   0.06477922  99.90520278  11.46016774 110.37974686   0.34757094
    1262   0.16560718   0.03346877 104.39747708  13.31472382 123.82252635   0.97166557
    1263   0.15676035   0.04003458  95.49859149  13.50723132  79.19990366   0.90746116
    1264   0.07523353   0.01417098  98.25161334  13.64052555  91.08836906   0.26207616
    1265   0.27698798   0.05059172 100.27060375   9.99334369 132.33742534   1.47298763
    1266   0.12759361   0.04522759  93.99851017  13.38521937  70.39923912   1.66440989
    1267   0.45646087   0.07826336 104.94173269   6.78430828 142.65930679   2.17990028
    1268   0.18218447   0.03431852  97.22021948  12.53352736 114.89448755   0.53318083
    1269   0.09827280   0.02269452  93.28169648  14.22905991  78.83696181   0.93337142
    1270   0.16415311   0.03656075  96.18845862  13.05644983  90.68226865   0.27839682
    1271   0.30609847   0.06247392 111.21913800  13.72998452  97.21209178   0.05581129
    1272   0.04973783   0.01194533  98.36398654  13.69050235 106.17951682   0.19746640
    1273   0.20119826   0.04388077  99.87600743  12.83506552  97.56343793   0.04605936
    1274   0.23644349   0.08484828  97.66933239  13.89628161  94.90374083   0.12523083
    1275   0.18901546   0.04815321 101.93362704  13.57866656  68.36248413   1.88231556
    1276   0.11622608   0.02842313 100.85796199  13.48532217  96.11492809   0.08762694
    1277   0.52158339   0.07304780 101.16224216   5.90146954 136.89955044   1.77264172
    1278   0.15397384   0.03987758  95.62025204  13.47712919  65.50416140   2.21938000
    1279   0.10543009   0.02374822 101.59433305  12.38513359 107.76675177   0.25160811
    1280   0.16710481   0.02853010 105.73630923  13.03536136 140.04026017   1.99082087
    1281   0.07287888   0.02561041 101.78411807  13.36391350  96.56936130   0.07419551
    1282   0.16512155   0.03993038  97.65304900  14.43501221  93.55923274   0.17016849
    1283   0.17511543   0.03040016  99.72649360  12.06010695 132.08842083   1.45723796
    1284   0.15370374   0.03844837 101.38926951  12.74114021  70.31438483   1.67313693
    1285   0.15399838   0.03463147  96.61127157  14.37338227  78.67478885   0.94508393
    1286   0.14625160   0.02563744 106.06246368  13.18731193 130.84379707   1.37947505
    1287   0.43163114   0.06983951 101.30389252   8.05643580 136.33383529   1.73435802
    1288   0.21688707   0.04109748 107.65514954  13.20958314 137.59810213   1.82034639
    1289   0.77266347   0.04748082 104.32151519  10.60427566 139.86154075   1.97815248
    1290   0.31505573   0.07120105  91.14059056  10.99940482  99.85097201   0.01287762
    1291   0.35721613   0.06342019 101.06609529   8.91349559 137.28349263   1.79880264
    1292   0.05549506   0.01252617 100.06707587  15.33341268  90.42754350   0.28881546
    1293   0.11708824   0.02826105 101.22858792  13.21286535 115.20789185   0.54698462
    1294   0.19321846   0.05212406 103.93122667  12.03581957  83.29915550   0.64246645
    1295   0.80262977   0.03452879 102.25758237  10.52222460 134.27237428   1.59753069
    1296   0.13415216   0.04960140  97.70826907  14.42287578  94.36915524   0.14268703
    1297   0.03745652   0.00838122 100.95279483  13.06477201  83.71538703   0.61825789
    1298   0.33174795   0.06828154  96.84699267  10.98646642 126.95777830   1.14717311
    1299   0.05640831   0.01342037  97.47048996  13.06594424  79.88146505   0.85991965
    1300   0.08947879   0.01988204 102.82007985  14.88350687  89.51038952   0.32750912
    1301   0.31190386   0.06227623  97.21613728  12.63109150  84.87506005   0.55327907
    1302   0.24586066   0.08397127  99.29514423  12.40797079  77.05321213   1.06688972
    1303   0.15045662   0.03603976  96.40511072  12.83202126  78.95983673   0.92455279
    1304   0.18385249   0.04832850 100.32892437  12.12661215 119.69385921   0.75737409
    1305   0.18034970   0.04015206 100.45227940  13.57472339  74.13281787   1.30886370
    1306   0.25683456   0.04783347 101.28684537  11.63334622 125.48171045   1.06319552
    1307   0.03015951   0.00500593  97.87229948  13.86069919 103.08313166   0.10091070
    1308   0.14627436   0.02403940  97.94115811  12.10803396 127.58801026   1.18375110
    1309   0.15111603   0.02821300 101.17806080  13.39378268 131.11809231   1.39647470
    1310   0.10409959   0.02054590  99.56141855  12.46023738 104.18862428   0.13400754
    1311   0.07430784   0.01901876 102.40068355  13.87574540  97.04838478   0.06042655
    1312   0.23662609   0.04787405 105.89364164  12.19490726 140.00044539   1.98799602
    1313   0.14084480   0.03842891  97.40924700  14.67481413  72.96083587   1.41464690
    1314   0.24319042   0.06847106 106.82977863  12.28300168  69.80215631   1.72645693
    1315   0.06998490   0.01354830  96.45657032  14.32482380 100.67747998   0.03415537
    1316   0.06654210   0.01166801  99.30698636  13.31720610 123.71684786   0.96593957
    1317   0.35519778   0.07138205  87.55570590  10.36233268 112.68838691   0.43937455
    1318   0.09923917   0.02089891 101.74718296  13.25867373 103.17811569   0.10369442
    1319   0.57973731   0.05378864 152.56913036   7.54316192 209.50706173   8.72118308
    1320   0.06867278   0.02461319 101.14315562  14.92289719  92.71399023   0.20021363
    1321   0.88019340   0.02919051  90.74242377  13.49856026 105.59441734   0.17830223
    1322   0.46232943   0.06442713 114.61643002   6.69646592 155.11985399   3.16268454
    1323   0.30495277   0.05510354  98.15545778  10.09936637 127.47048186   1.17689732
    1324   0.42836147   0.06279638 121.54961627   6.11261394 164.94141004   4.02581666
    1325   0.02296339   0.00586985  99.43747641  14.24406780  63.87332243   2.42925767
    1326   0.37836895   0.07610422  92.39979699   8.81585909 122.20737796   0.88552276
    1327   0.04698782   0.01193574  98.48724476  13.77795007  92.42393044   0.21085314
    1328   0.05960099   0.01297055  97.54853253  14.27411804  91.86767167   0.23173689
    1329   0.18874389   0.03522216  90.51041891  12.89894475 113.81679310   0.48661842
    1330   0.05010447   0.00975620 101.05959511  12.84700443  96.62050228   0.07270660
    1331   0.39270912   0.07342667 108.65510770  11.94287053  83.94240209   0.60525368
    1332   0.10603776   0.02654347  98.43319394  13.32054794 102.87707346   0.09491042
    1333   0.06501765   0.01702785  98.92340053  12.70893388  97.76732324   0.04049532
    1334   0.32101842   0.08565580  86.26968619  11.63882128  95.54728908   0.10491930
    1335   0.11247905   0.01972566 100.39904231  12.94490595  90.44717046   0.28800768
    1336   0.21399444   0.03478934 109.29989409  11.89635991 140.98090435   2.05799371
    1337   0.28335571   0.04937029  98.44767823  11.93672532 107.57355325   0.24484990
    1338   0.28652053   0.10004070  93.09658469  12.44096957  60.83721353   2.85695033
    1339   0.10632586   0.02005166  96.85167039  13.90023903 119.45022524   0.74534011
    1340   0.22621569   0.08080701  90.91857297  13.04841776  76.77558823   1.08861748
    1341   0.02255401   0.00564545  96.93110802  14.49403557  95.56946798   0.10423278
    1342   0.33094594   0.05957505 108.33380783   9.47343375 149.12759259   2.67347076
    1343   0.31576224   0.08965096  94.81331175  10.49651572  95.01924025   0.12152940
    1344   0.43523965   0.19097664  68.93070704  11.88224390  79.37048124   0.89542698
    1345   0.04872742   0.01267499  95.48302611  13.99162346  76.49291058   1.11100929
    1346   0.47891915   0.10311537  71.83091139   6.98551700  94.51846605   0.13775747
    1347   0.08386561   0.02834597  95.52883596  13.23663654  95.76046566   0.09835740
    1348   0.16511125   0.02962403  96.78207505  12.85922285 127.83299372   1.19808543
    1349   0.11428639   0.01787232 100.36558700  12.26852494 119.11757855   0.72902100
    1350   0.33000200   0.08902820 108.65631018  13.01784445  93.90680023   0.15822064
    1351   0.15545440   0.05761386  98.75064194  13.44300219  70.01159530   1.70452259
    1352   0.16836964   0.04338823  97.18291304  13.65605259 120.38834060   0.79205479
    1353   0.13282258   0.02131554 106.25038784  12.68477288 132.88474221   1.50782923
    1354   0.19937524   0.05650454 100.93370737  12.35608715 122.42662289   0.89704320
    1355   0.06269680   0.01334984  97.61708206  12.72351709 107.32814153   0.23633236
    1356   0.09420709   0.03233325  95.78770433  13.25447716  70.84106652   1.61944963
    1357   0.06215209   0.01515034  97.79483897  13.56076093  98.29182758   0.02649758
    1358   0.08260636   0.01715823  92.22253336  14.20887472 100.95890080   0.04159313
    1359   0.08202722   0.01435703 101.39262253  13.09510575 119.40881518   0.74330158
    1360   0.41559310   0.06598577 105.37974505   7.34094853 138.31668096   1.86991271
    1361   0.39149774   0.06081515 111.57007106   7.99348034 153.20990214   3.00354437
    1362   0.07863107   0.01376241  95.94939044  13.79798290  80.47602095   0.81961509
    1363   0.11071569   0.03675003  96.40133727  13.67452240  97.42792643   0.04979595
    1364   0.30142343   0.05018327 106.71969318  10.22071419 143.17172458   2.21763585
    1365   0.06828293   0.01957676  99.96222615  13.73548171  90.56310793   0.28325314
    1366   0.04851080   0.01236165  98.16829527  15.12554327  80.73082969   0.80266962
    1367   0.05835111   0.01012002  95.88692400  12.44247754 110.22138090   0.34151397
    1368   0.34442348   0.07084163  98.45406123   9.96270991 134.01838908   1.58096653
    1369   0.81422710   0.03756364  89.27430004  11.99629004 121.85579607   0.86716250
    1370   0.89081454   0.02242374  91.21509084  13.08975080 118.22235641   0.68574496
    1371   0.27342679   0.04773621 100.97506330  11.18170103 135.60548509   1.68553214
    1372   0.36530701   0.11750072 110.81565422  14.63556098  87.04744686   0.44095070
    1373   0.05382435   0.01425367  97.88123610  12.81870935  83.38424732   0.63747872
    1374   0.11727225   0.03164301  94.76458080  14.49070957  73.87789979   1.33143555
    1375   0.08190964   0.02029218  98.30875557  13.60983143  86.53930414   0.46616110
    1376   0.16654886   0.02949168 102.86177146  12.33018565 134.68033919   1.62427269
    1377   0.07385826   0.01769616  98.16901790  13.85653180  88.04325687   0.39336609
    1378   0.28483526   0.11947075  94.54248269  11.82190381  68.59844629   1.85615295
    1379   0.05188276   0.01154070  98.15125240  13.48375479  87.35633040   0.42593518
    1380   0.43075888   0.06869758 108.25188186   8.75310390 147.43545283   2.54079144
    1381   0.06574153   0.01445677  97.64449017  13.78355203  83.81922732   0.61229220
    1382   0.16080798   0.03708664 101.74218185  13.91116313  97.60617752   0.04488724
    1383   0.50951102   0.08858597  87.03212219   5.80812981 117.42253675   0.64787705
    1384   0.08593618   0.01800899  99.89854861  13.44806537  85.00166833   0.54640100
    1385   0.29450439   0.04390720 135.89931060   9.33667743 186.78535865   6.18448799
    1386   0.21840019   0.04826071  96.48250630  12.60169215  96.08167462   0.08862409
    1387   0.22083721   0.04233559  92.89841399  12.82325256 114.84525159   0.53102299
    1388   0.09590934   0.03360940 104.37868320  14.21396751  85.10401890   0.54087138
    1389   0.06612275   0.01224543  99.91875991  13.43334687  87.23161347   0.43197003
    1390   0.05823933   0.01025481  96.92897622  12.41984835  97.42006609   0.05001364
    1391   0.28370161   0.04495609 118.24735894  10.43559327 161.03087079   3.67342139
    1392   0.09837002   0.02591507  95.66601288  13.62246202 112.81066936   0.44441932
    1393   0.07581530   0.02086926  97.43993508  14.08075024  96.55189699   0.07470500
    1394   0.11441611   0.03114084  94.91982198  14.24200253  84.91750085   0.55096877
    1395   0.27618061   0.04817941 107.21088643  11.45032258 144.47346309   2.31457320
    1396   0.02586141   0.00586362  95.57802550  13.65208122  69.99524447   1.70622835
    1397   0.13341144   0.02598362  93.07379186  13.01094190  85.52969523   0.51816533
    1398   0.26439113   0.05396869 100.00278901  12.95561417  71.51507871   1.55239575
    1399   0.37811931   0.06799471 104.96705138   8.24745130 141.03185916   2.06165617
    1400   0.19339693   0.03143342 115.82299406  12.23393168 154.89719768   3.14398106
    1401   0.17778875   0.04261539  97.36782762  12.39625442  86.10822107   0.48805105
    1402   0.13738836   0.04511412  99.66507454  15.54145412  56.42224518   3.57424312
    1403   0.09879367   0.02557897  97.92473483  13.37990614 106.49784791   0.20807269
    1404   0.14022382   0.02413841 104.22220992  13.63803183 136.36610838   1.73653359
    1405   0.11196837   0.02542948  96.35035455  14.12781108  66.92393542   2.04721791
    1406   0.52202054   0.05040917 143.81790034   5.23473871 201.02536359   7.74347289
    1407   0.24811775   0.05819450  90.36160013  11.27706811  99.15461112   0.00444100
    1408   0.03097489   0.00598114 100.67468006  15.02585693  81.68739498   0.74077781
    1409   0.13826273   0.05120496  95.18161502  14.07395012  79.69751864   0.87260855
    1410   0.50259341   0.05495526 136.20362634   7.87725843 187.95470448   6.30833527
    1411   0.10204254   0.03233125 100.84351426  13.46825510  58.46612625   3.22722093
    1412   0.03882372   0.00652840  96.95002609  14.04769920  87.61739212   0.41342445
    1413   0.04777270   0.01628980  98.87428816  15.61561611  77.09036593   1.06400165
    1414   0.18215558   0.05465988  96.30127379  13.49597933  68.02483110   1.92018241
    1415   0.24882971   0.04045397 108.31433892  10.64997050 145.83402141   2.41751960
    1416   0.48532885   0.09969161  91.54683711   6.45040606 124.59424278   1.01385764
    1417   0.02322723   0.00430486  97.59615155  12.78273675  74.91854101   1.24078909
    1418   0.54390757   0.08804262  90.46510508   6.26104738 112.44913189   0.42955689
    1419   0.03339104   0.00672326  99.43728232  12.74368522  77.81602597   1.00851654
    1420   0.57202879   0.14311705  67.99041009   8.43512862  88.44321343   0.37491860
    1421   0.18211805   0.04925070 103.59264048  14.16483389  92.47757921   0.20887245
    1422   0.11031618   0.03217395 100.81348011  13.44253421  89.79910819   0.31512708
    1423   0.14465983   0.03406498  94.96623127  13.69423026  93.79573158   0.16201325
    1424   0.16401878   0.05353764 102.77463749  14.54240566  63.80281188   2.43863444
    1425   0.06353644   0.01989062 100.62502913  13.67613153  81.80163995   0.73356523
    1426   0.07446330   0.01466774  95.15534942  14.10486651  93.60343701   0.16863592
    1427   0.05778658   0.01248590 100.65751893  13.37737530  76.98114097   1.07250526
    1428   0.08734923   0.02257068 105.29497319  13.74006212  90.77131579   0.27478779
    1429   0.07645348   0.01644010  96.09975956  14.36864850  81.18119759   0.77319351
    1430   0.36063270   0.12932061 103.29298933  12.00328570 100.28823523   0.02402947
    1431   0.63995468   0.07051863  89.48993120   7.87708361 117.47817973   0.65048707
    1432   0.13165023   0.02776222  98.35969827  13.34982736  59.74010336   3.02413088
    1433   0.36944300   0.08131711 117.73736241  12.63426119 122.61410780   0.90693802
    1434   0.15177989   0.02745919  99.92348691  12.13693762 111.20780344   0.37974537
    1435   0.03753523   0.01041960  97.55125303  13.62583726  89.22137354   0.34009176
    1436   0.08863868   0.02552013  95.14211275  12.78829249  90.33433204   0.29266325
    1437   0.05703734   0.01958550  98.94492086  13.71511206  81.15706575   0.77475766
    1438   0.19744799   0.05023567 100.75950002  12.71157167  86.26114729   0.48023235
    1439   0.34161902   0.07573174 113.34636498  10.00467766 120.32132236   0.78868375
    1440   0.18324606   0.03175726 100.29057020  12.03508620 132.03924435   1.45413507
    1441   0.65746728   0.06395617 106.74326544   7.66227588 134.59370020   1.61857956
    1442   0.18616888   0.03912276 104.46689733  13.56410370 101.84107446   0.06554523
    1443   0.14876083   0.03315737  93.87780536  12.20745054  86.35598287   0.47541314
    1444   0.19037587   0.04772255 103.30671038  14.44454354  95.75352355   0.09856980
    1445   0.08941733   0.02192475  96.42135579  14.42730314  93.50620030   0.17201216
    1446   0.09216039   0.01990449 100.95829235  13.09547563 103.89483005   0.12506274
    1447   0.07287540   0.02230895 101.51904073  13.42866143  72.19059139   1.48701637
    1448   0.04429169   0.01255063  94.07690790  14.88853698  66.66769007   2.07758597
    1449   0.06867773   0.01665380  96.65404809  14.35806972  97.85649711   0.03808350
    1450   0.03663573   0.00744128  99.52586224  13.22935796  86.95655767   0.44541332
    1451   0.22633260   0.04133600  98.58156988  11.78747534 131.94099522   1.44794328
    1452   0.11197528   0.02121451  94.94013453  13.25222316 103.52359351   0.11391446
    1453   0.21368491   0.06666053 100.96440441  11.39403996  73.12435500   1.39957689
    1454   0.03989112   0.00859051  95.22777945  13.80793753  70.64989016   1.63880509
    1455   0.09514835   0.02001683  94.70724543  13.61853203  86.65975483   0.46012757
    1456   0.24078430   0.04355550 100.51308110  11.14146300 133.67063207   1.55839241
    1457   0.19726468   0.04679808  99.22537555  12.41909910  93.54820691   0.17055135
    1458   0.07091800   0.01832958  97.87151051  13.22691606  92.52642515   0.20707415
    1459   0.08799417   0.02071652  94.25732596  14.17653376  83.48625421   0.63152576
    1460   0.23290036   0.07589422 101.50593392  12.77997072  92.10862048   0.22261289
    1461   0.39611133   0.05967996 121.03277182   8.49540706 166.05979331   4.12864095
    1462   0.22484117   0.03554445 107.94300876  11.16722027 136.45108112   1.74226661
    1463   0.68861114   0.06652757  88.99912196   8.24828250 116.97889308   0.62719837
    1464   0.13865190   0.03868721  97.88148978  13.12443629  77.26654506   1.05036973
    1465   0.17593647   0.05333845  99.46847031  14.36848155  87.91514874   0.39935465
    1466   0.28349701   0.04646497 109.08224342   9.87701762 147.74548349   2.56491555
    1467   0.06618368   0.01442526  96.72077816  14.27850161  68.04090680   1.91836804
    1468   0.17870453   0.06174538 104.40915195  13.85886824  83.62610472   0.62341069
    1469   0.01782008   0.00315836  95.55094076  13.87553398 125.22892170   1.04905332
    1470   0.08037730   0.01430135  99.94279125  13.16224478  95.54366890   0.10503145
    1471   0.07031195   0.01272835 100.08917947  13.23921903 101.78733354   0.06405843
    1472   0.24943572   0.05051665 110.31206071  12.01095954 124.86908778   1.02904422
    1473   0.25623072   0.11692708  98.83577711  10.96206647  95.11595648   0.11844889
    1474   0.06857846   0.02523083  96.51646021  14.06742773  74.37419341   1.28771164
    1475   0.49031864   0.08041017  94.15266563   5.63033475 126.91681200   1.14481036
    1476   0.06562751   0.01309457  98.04522931  13.50002597  97.25960158   0.05448042
    1477   0.26501551   0.07012016 102.19478113  14.94138139  64.41067795   2.35863187
    1478   0.10859340   0.02720447  96.62995288  14.05156938  91.32224059   0.25283694
    1479   0.04664797   0.01133146  99.79487360  14.49808772  68.84372418   1.82921666
    1480   0.07432361   0.01289828  96.53728229  12.64967069 102.47791335   0.08343788
    1481   0.05805543   0.02399187  98.55088751  13.93847053  61.51060354   2.75774897
    1482   0.03401687   0.00615187  98.48509356  14.09368007  78.61496601   0.94942567
    1483   0.34325117   0.05574162 107.87871628   8.40009956 145.43892696   2.38745475
    1484   0.75843372   0.06566753  95.60871924  11.35555559 120.65022450   0.80527733
    1485   0.19165030   0.06127592  99.50972230  12.02101692  86.33329882   0.47656382
    1486   0.05788343   0.01011939 100.21972488  13.47006236 110.55822766   0.35443442
    1487   0.16243483   0.06515367  96.07831331  13.81255166  81.47688653   0.75416716
    1488   0.03799727   0.00729559  95.59480127  13.45091220  60.67398391   2.88138325
    1489   0.09708846   0.02985770  98.40717410  13.34114667  94.49584170   0.13850172
    1490   0.07278876   0.01304272 100.09577930  14.13903816  99.25962394   0.00183703
    1491   0.23358939   0.07275940  81.56336158  12.52773103  98.35831335   0.02475539
    1492   0.06477078   0.01858620  96.88050735  14.72586656  89.52186569   0.32701339
    1493   0.08145918   0.02407530  97.45555000  13.50954105  92.50201473   0.20797223
    1494   0.23162262   0.04108262 108.16482665  11.78399043 140.41363072   2.01738426
    1495   0.24590804   0.06850922  96.94230989  12.49498815  99.90456260   0.01423170
    1496   0.18182081   0.03617484  95.67947763  14.35109055  97.85115757   0.03822755
    1497   0.28047105   0.07486779  93.18125076  11.82318109  90.20124573   0.29819002
    1498   0.09547213   0.01998393  94.13335517  14.34169239  99.83871322   0.01256837
    1499   0.33124855   0.08733650 109.73974398  11.62735014 104.19907079   0.13432758
    1500   0.07704067   0.01832561 102.93268112  12.47884413  82.73766253   0.67588246
    1501   0.05715720   0.01316805 100.28272537  14.64925072  84.03482851   0.59999914
    1502   0.34622227   0.11479951  91.94566500  10.71382625 107.60218265   0.24584844
    1503   0.07183264   0.01708087 100.49674554  13.42246966  91.36836084   0.25102861
    1504   0.27994764   0.07798336 108.02160580  14.36285444  89.85639426   0.31269244
    1505   0.40720523   0.05175949 131.16189788   6.16942047 178.95825519   5.37616404
    1506   0.34041123   0.04898287 128.26090736   8.11156918 176.04267523   5.08462906
    1507   0.10526416   0.01647286  99.52047497  12.11084806 129.03923071   1.26960252
    1508   0.13491155   0.03438800 100.36198492  13.28828773 120.04251120   0.77471513
    1509   0.13846543   0.02447936  92.79918487  13.48753166  99.37740314   0.00106561
    1510   0.05318868   0.01237154  98.24384459  13.57589969  92.19411817   0.21940408
    1511   0.07595626   0.01613884 103.31201559  13.71572720  66.40110806   2.10950506
    1512   0.44344575   0.05316160 162.26553985   7.24994964 223.94892445  10.46124327
    1513   0.12735586   0.03545623  98.08040305  11.53216007  65.08690498   2.27181908
    1514   0.02771717   0.00568448 101.24311143  13.27878040 115.00623541   0.53808917
    1515   0.10891340   0.02169430 101.57675436  12.42971279  95.11918629   0.11834631
    1516   0.25106933   0.04550305 100.53283147  11.47600625 135.67435621   1.69012655
    1517   0.10807673   0.03035981 100.48325270  13.53688362  88.02423139   0.39425300
    1518   0.09238508   0.01795637 101.24724067  13.26023408  89.82518378   0.31401797
    1519   0.18862524   0.04420337  93.43862034  11.33936911  93.83673992   0.16061018
    1520   0.14658618   0.05035517  99.31124909  13.54387500  75.86784493   1.16149671
    1521   0.21869350   0.03528364 104.00422831  11.37453884 137.92437154   1.84279003
